"GEOCODE" "NAME" "LAT" "LON" "TYPE" "DIST_ID" "DIST_NAM" "PROV_ID" "PROV_NAM" "coords.x1" "coords.x2"
"2573" "AF040402607" "Ramzi" 34.29018 68.04998 0 404 "Markazi Bihsud" 4 "Wardak" 68.04998 34.29018
"2574" "AF040402608" "Nawqal'a (4)" 34.29078 68.05839 0 404 "Markazi Bihsud" 4 "Wardak" 68.05839 34.29078
"2575" "AF040502609" "Baghak" 34.28669 68.08568 0 405 "Day Mirdad" 4 "Wardak" 68.08568 34.28669
"2576" "AF040402610" "Kamaw" 34.37609 68.05618 0 404 "Markazi Bihsud" 4 "Wardak" 68.05618 34.37609
"2577" "AF040402611" "Chawni (2)" 34.31269 68.01458 0 404 "Markazi Bihsud" 4 "Wardak" 68.01458 34.31269
"2578" "AF040402612" "Chalawak" 34.30909 68.00359 0 404 "Markazi Bihsud" 4 "Wardak" 68.00359 34.30909
"2579" "AF040402613" "Khalilmurda (3)" 34.31139 68.04078 0 404 "Markazi Bihsud" 4 "Wardak" 68.04078 34.31139
"2580" "AF040402614" "Sultani (1)" 34.32849 68.01608 0 404 "Markazi Bihsud" 4 "Wardak" 68.01608 34.32849
"2581" "AF040402615" "Khalilmurda (2)" 34.32529 68.04218 0 404 "Markazi Bihsud" 4 "Wardak" 68.04218 34.32529
"2582" "AF040402616" "Khalilmurda (1)" 34.34788 68.03708 0 404 "Markazi Bihsud" 4 "Wardak" 68.03708 34.34788
"2583" "AF040402617" "Gandaw" 34.32528 68.07788 0 404 "Markazi Bihsud" 4 "Wardak" 68.07788 34.32528
"2584" "AF040402618" "Khana-i- Mulla" 34.30458 68.08508 0 404 "Markazi Bihsud" 4 "Wardak" 68.08508 34.30458
"2585" "AF040402619" "Khana-i Wakil" 34.30899 68.08289 0 404 "Markazi Bihsud" 4 "Wardak" 68.08289 34.30899
"2586" "AF040402620" "Kataqal'a (2)" 34.31409 68.09319 0 404 "Markazi Bihsud" 4 "Wardak" 68.09319 34.31409
"2587" "AF040402621" "Qarqaljan" 34.32218 68.09288 0 404 "Markazi Bihsud" 4 "Wardak" 68.09288 34.32218
"2588" "AF040402622" "Gumbazi (2)" 34.34008 68.07709 0 404 "Markazi Bihsud" 4 "Wardak" 68.07709 34.34008
"2589" "AF040402623" "Barikak" 34.34639 68.07389 0 404 "Markazi Bihsud" 4 "Wardak" 68.07389 34.34639
"2590" "AF040402624" "Qarqata" 34.35049 68.08649 0 404 "Markazi Bihsud" 4 "Wardak" 68.08649 34.35049
"2591" "AF040402625" "Ghawchqole Bala" 34.39038 68.08748 0 404 "Markazi Bihsud" 4 "Wardak" 68.08748 34.39038
"2592" "AF040402626" "Pami" 34.37339 68.09489 0 404 "Markazi Bihsud" 4 "Wardak" 68.09489 34.37339
"2593" "AF040402627" "Qala'-i Naw" 34.32399 68.13019 0 404 "Markazi Bihsud" 4 "Wardak" 68.13019 34.32399
"2594" "AF040502628" "Sayd Temur" 34.31288 68.15179 0 405 "Day Mirdad" 4 "Wardak" 68.15179 34.31288
"2595" "AF040502629" "Diwar" 34.29008 68.13618 0 405 "Day Mirdad" 4 "Wardak" 68.13618 34.29008
"2596" "AF040502630" "Awpay" 34.27238 68.12629 0 405 "Day Mirdad" 4 "Wardak" 68.12629 34.27238
"2597" "AF040502631" "Sor Karez" 34.28428 68.14368 0 405 "Day Mirdad" 4 "Wardak" 68.14368 34.28428
"2598" "AF040502632" "Dahane Garmaw" 34.31668 68.12008 0 405 "Day Mirdad" 4 "Wardak" 68.12008 34.31668
"2599" "AF040502633" "Qal'a-i-Giru" 34.31038 68.11329 0 405 "Day Mirdad" 4 "Wardak" 68.11329 34.31038
"2600" "AF040402634" "Qal'a-i Sarsang" 34.31008 68.10418 0 404 "Markazi Bihsud" 4 "Wardak" 68.10418 34.31008
"2601" "AF040502635" "Qal'a-i Bagi" 34.31249 68.11118 0 405 "Day Mirdad" 4 "Wardak" 68.11118 34.31249
"2602" "AF040502636" "Chawni" 34.31569 68.12988 0 405 "Day Mirdad" 4 "Wardak" 68.12988 34.31569
"2603" "AF040402637" "Sakawla" 34.31948 68.12468 0 404 "Markazi Bihsud" 4 "Wardak" 68.12468 34.31948
"2604" "AF040502638" "Qala-i Moradkhan" 34.31918 68.15009 0 405 "Day Mirdad" 4 "Wardak" 68.15009 34.31918
"2605" "AF040502639" "Dahane Awpay" 34.29758 68.16579 0 405 "Day Mirdad" 4 "Wardak" 68.16579 34.29758
"2606" "AF040502640" "pastay" 34.29448 68.20927 0 405 "Day Mirdad" 4 "Wardak" 68.20927 34.29448
"2607" "AF040502641" "Qole Bala" 34.29359 68.22608 0 405 "Day Mirdad" 4 "Wardak" 68.22608 34.29359
"2608" "AF040502642" "Dahane Qol" 34.29988 68.22018 0 405 "Day Mirdad" 4 "Wardak" 68.22018 34.29988
"2609" "AF040502643" "Dahane Shorwak" 34.30598 68.22348 0 405 "Day Mirdad" 4 "Wardak" 68.22348 34.30598
"2610" "AF040402644" "Boto" 34.32729 68.14708 0 404 "Markazi Bihsud" 4 "Wardak" 68.14708 34.32729
"2611" "AF040402645" "Qole Chakar" 34.34039 68.12468 0 404 "Markazi Bihsud" 4 "Wardak" 68.12468 34.34039
"2612" "AF040402646" "Diwalak" 34.33759 68.10159 0 404 "Markazi Bihsud" 4 "Wardak" 68.10159 34.33759
"2613" "AF040402647" "Pase Berana" 34.32729 68.12848 0 404 "Markazi Bihsud" 4 "Wardak" 68.12848 34.32729
"2614" "AF040402648" "Garmaw" 34.35239 68.10039 0 404 "Markazi Bihsud" 4 "Wardak" 68.10039 34.35239
"2615" "AF040402649" "Ahanfolad" 34.36909 68.12309 0 404 "Markazi Bihsud" 4 "Wardak" 68.12309 34.36909
"2616" "AF040402650" "Tobak" 34.37629 68.12205 0 404 "Markazi Bihsud" 4 "Wardak" 68.12205 34.37629
"2617" "AF040502651" "Atan" 34.35279 68.23488 0 405 "Day Mirdad" 4 "Wardak" 68.23488 34.35279
"2618" "AF040502652" "Sokri" 34.33949 68.18529 0 405 "Day Mirdad" 4 "Wardak" 68.18529 34.33949
"2619" "AF040502653" "Qorband" 34.34898 68.22618 0 405 "Day Mirdad" 4 "Wardak" 68.22618 34.34898
"2620" "AF040502654" "Jawkar" 34.34949 68.20938 0 405 "Day Mirdad" 4 "Wardak" 68.20938 34.34949
"2621" "AF040402655" "Chaharpaskha" 34.44159 68.23008 0 404 "Markazi Bihsud" 4 "Wardak" 68.23008 34.44159
"2622" "AF040602656" "Shahikhel" 34.29779 68.54578 0 406 "Chak" 4 "Wardak" 68.54578 34.29779
"2623" "AF040502657" "Nodal" 34.21959 68.34919 0 405 "Day Mirdad" 4 "Wardak" 68.34919 34.21959
"2624" "AF040502658" "Hakimkhel" 34.20588 68.27898 0 405 "Day Mirdad" 4 "Wardak" 68.27898 34.20588
"2625" "AF040502659" "Landar" 34.16818 68.25639 0 405 "Day Mirdad" 4 "Wardak" 68.25639 34.16818
"2626" "AF040602660" "Pakpulagh" 33.99749 68.25388 0 406 "Chak" 4 "Wardak" 68.25388 33.99749
"2627" "AF040502661" "Muka" 34.16148 68.24769 0 405 "Day Mirdad" 4 "Wardak" 68.24769 34.16148
"2628" "AF040502662" "Mohammad Yarkhel" 34.13909 68.24568 0 405 "Day Mirdad" 4 "Wardak" 68.24568 34.13909
"2629" "AF040502663" "Dadokhel" 34.14809 68.24689 0 405 "Day Mirdad" 4 "Wardak" 68.24689 34.14809
"2630" "AF040502664" "Kunj" 34.15159 68.25488 0 405 "Day Mirdad" 4 "Wardak" 68.25488 34.15159
"2631" "AF040502665" "Kodi (1)" 34.17014 68.25333 0 405 "Day Mirdad" 4 "Wardak" 68.25333 34.17014
"2632" "AF040602666" "Panjaqeshlaq" 34.05828 68.26389 0 406 "Chak" 4 "Wardak" 68.26389 34.05828
"2633" "AF040502667" "Bakhshak" 34.19178 68.26948 0 405 "Day Mirdad" 4 "Wardak" 68.26948 34.19178
"2634" "AF040502668" "Safakhel" 34.17588 68.26608 0 405 "Day Mirdad" 4 "Wardak" 68.26608 34.17588
"2635" "AF040502669" "Badur" 34.18082 68.26208 0 405 "Day Mirdad" 4 "Wardak" 68.26208 34.18082
"2636" "AF040502670" "Hajika" 34.18198 68.26729 0 405 "Day Mirdad" 4 "Wardak" 68.26729 34.18198
"2637" "AF040502671" "Tabak" 34.20519 68.29958 0 405 "Day Mirdad" 4 "Wardak" 68.29958 34.20519
"2638" "AF040502672" "Dahane Qolak" 34.27978 68.29659 0 405 "Day Mirdad" 4 "Wardak" 68.29659 34.27978
"2639" "AF040502673" "Qotubkhel" 34.22328 68.28888 0 405 "Day Mirdad" 4 "Wardak" 68.28888 34.22328
"2640" "AF040502674" "Ebrahimza'i" 34.20898 68.27438 0 405 "Day Mirdad" 4 "Wardak" 68.27438 34.20898
"2641" "AF040502675" "Ormur" 34.21158 68.28558 0 405 "Day Mirdad" 4 "Wardak" 68.28558 34.21158
"2642" "AF040502676" "Kote Asho" 34.29498 68.25589 0 405 "Day Mirdad" 4 "Wardak" 68.25589 34.29498
"2643" "AF040502677" "Awparan" 34.29477 68.24934 0 405 "Day Mirdad" 4 "Wardak" 68.24934 34.29477
"2644" "AF040502678" "Bodak" 34.28238 68.27708 0 405 "Day Mirdad" 4 "Wardak" 68.27708 34.28238
"2645" "AF040502679" "Syahkhawal" 34.28171 68.28551 0 405 "Day Mirdad" 4 "Wardak" 68.28551 34.28171
"2646" "AF040502680" "Pakhchkala" 34.29229 68.28668 0 405 "Day Mirdad" 4 "Wardak" 68.28668 34.29229
"2647" "AF040502681" "Lashkari" 34.21939 68.34078 0 405 "Day Mirdad" 4 "Wardak" 68.34078 34.21939
"2648" "AF040502682" "Ahmadkhel" 34.21698 68.29958 0 405 "Day Mirdad" 4 "Wardak" 68.29958 34.21698
"2649" "AF040502683" "Miran" 34.21926 68.30417 1 405 "Day Mirdad" 4 "Wardak" 68.30417 34.21926
"2650" "AF040502684" "Temurkhel" 34.21708 68.32359 0 405 "Day Mirdad" 4 "Wardak" 68.32359 34.21708
"2651" "AF040502685" "Naqchin" 34.29179 68.30348 0 405 "Day Mirdad" 4 "Wardak" 68.30348 34.29179
"2652" "AF040502686" "Gidargu" 34.26808 68.30058 0 405 "Day Mirdad" 4 "Wardak" 68.30058 34.26808
"2653" "AF040502687" "Dawlasha" 34.24629 68.33228 0 405 "Day Mirdad" 4 "Wardak" 68.33228 34.24629
"2654" "AF040502688" "Garmab" 34.28418 68.33508 0 405 "Day Mirdad" 4 "Wardak" 68.33508 34.28418
"2655" "AF040502689" "Changd" 34.23799 68.36188 0 405 "Day Mirdad" 4 "Wardak" 68.36188 34.23799
"2656" "AF040502690" "Kalakh" 34.23308 68.41595 0 405 "Day Mirdad" 4 "Wardak" 68.41595 34.23308
"2657" "AF040502691" "Doabi" 34.22649 68.37798 0 405 "Day Mirdad" 4 "Wardak" 68.37798 34.22649
"2658" "AF040502692" "Dalan" 34.2179 68.35851 0 405 "Day Mirdad" 4 "Wardak" 68.35851 34.2179
"2659" "AF040502693" "Chito" 34.22248 68.37048 0 405 "Day Mirdad" 4 "Wardak" 68.37048 34.22248
"2660" "AF040502694" "Shertoghay" 34.23559 68.38628 0 405 "Day Mirdad" 4 "Wardak" 68.38628 34.23559
"2661" "AF040502695" "Babak" 34.23159 68.37788 0 405 "Day Mirdad" 4 "Wardak" 68.37788 34.23159
"2662" "AF040502696" "Doranay" 34.23269 68.39798 0 405 "Day Mirdad" 4 "Wardak" 68.39798 34.23269
"2663" "AF040502697" "Kodi (3)" 34.23519 68.40513 0 405 "Day Mirdad" 4 "Wardak" 68.40513 34.23519
"2664" "AF040502698" "Sadu Khel" 34.22638 68.45369 0 405 "Day Mirdad" 4 "Wardak" 68.45369 34.22638
"2665" "AF040502699" "Karez" 34.21359 68.43048 0 405 "Day Mirdad" 4 "Wardak" 68.43048 34.21359
"2666" "AF040502700" "Gwalay" 34.22398 68.42848 0 405 "Day Mirdad" 4 "Wardak" 68.42848 34.22398
"2667" "AF040502701" "Nazukkhel" 34.22269 68.44239 0 405 "Day Mirdad" 4 "Wardak" 68.44239 34.22269
"2668" "AF040602702" "Kala" 34.23389 68.47228 0 406 "Chak" 4 "Wardak" 68.47228 34.23389
"2669" "AF040502703" "Pakar" 34.23299 68.46468 0 405 "Day Mirdad" 4 "Wardak" 68.46468 34.23299
"2670" "AF040602704" "Toyka" 34.23349 68.48409 0 406 "Chak" 4 "Wardak" 68.48409 34.23349
"2671" "AF040602705" "Tangi Sayedan" 34.23368 68.49258 0 406 "Chak" 4 "Wardak" 68.49258 34.23368
"2672" "AF040602706" "Pichga" 34.27486 68.4957 0 406 "Chak" 4 "Wardak" 68.4957 34.27486
"2673" "AF040502707" "Tara" 34.26637 68.40202 0 405 "Day Mirdad" 4 "Wardak" 68.40202 34.26637
"2674" "AF040602708" "KharKhel" 34.2578 68.51492 0 406 "Chak" 4 "Wardak" 68.51492 34.2578
"2675" "AF040602709" "Kunderkhel" 34.28279 68.53048 0 406 "Chak" 4 "Wardak" 68.53048 34.28279
"2676" "AF040602710" "Baldarghanak" 34.28648 68.51159 0 406 "Chak" 4 "Wardak" 68.51159 34.28648
"2677" "AF040602711" "Syachaghar" 34.27826 68.55244 0 406 "Chak" 4 "Wardak" 68.55244 34.27826
"2678" "AF040502712" "Sare Sang" 34.38942 68.29972 0 405 "Day Mirdad" 4 "Wardak" 68.29972 34.38942
"2679" "AF040502713" "Shadimurda" 34.38652 68.29101 0 405 "Day Mirdad" 4 "Wardak" 68.29101 34.38652
"2680" "AF040502714" "Daraz Somuch" 34.32119 68.27848 0 405 "Day Mirdad" 4 "Wardak" 68.27848 34.32119
"2681" "AF040502715" "Qulle Wali" 34.34815 68.25347 0 405 "Day Mirdad" 4 "Wardak" 68.25347 34.34815
"2682" "AF040502716" "Syahgak" 34.34796 68.26154 0 405 "Day Mirdad" 4 "Wardak" 68.26154 34.34796
"2683" "AF040502717" "Kareze Folad" 34.34029 68.27059 0 405 "Day Mirdad" 4 "Wardak" 68.27059 34.34029
"2684" "AF040502718" "Bekhe Koh" 34.37391 68.27313 0 405 "Day Mirdad" 4 "Wardak" 68.27313 34.37391
"2685" "AF040502719" "Ghawacharak" 34.34279 68.27998 0 405 "Day Mirdad" 4 "Wardak" 68.27998 34.34279
"2686" "AF040502720" "Jakakhor" 34.32979 68.28677 0 405 "Day Mirdad" 4 "Wardak" 68.28677 34.32979
"2687" "AF040502721" "Qal'a-i Molayem" 34.31673 68.2864 0 405 "Day Mirdad" 4 "Wardak" 68.2864 34.31673
"2688" "AF040502722" "Chakakhore Ulya" 34.33415 68.29128 0 405 "Day Mirdad" 4 "Wardak" 68.29128 34.33415
"2689" "AF040502723" "Jawrsang" 34.36888 68.28358 0 405 "Day Mirdad" 4 "Wardak" 68.28358 34.36888
"2690" "AF040502724" "Gardan Nesar" 34.36459 68.29888 0 405 "Day Mirdad" 4 "Wardak" 68.29888 34.36459
"2691" "AF040502725" "Jawqul (2)" 34.36599 68.29449 0 405 "Day Mirdad" 4 "Wardak" 68.29449 34.36599
"2692" "AF040502726" "Sarqul" 34.44311 68.27349 0 405 "Day Mirdad" 4 "Wardak" 68.27349 34.44311
"2693" "AF040502727" "Yakruya" 34.41066 68.25035 0 405 "Day Mirdad" 4 "Wardak" 68.25035 34.41066
"2694" "AF040502728" "Qulle Daday" 34.39382 68.26068 0 405 "Day Mirdad" 4 "Wardak" 68.26068 34.39382
"2695" "AF040502729" "Banqul" 34.42143 68.25423 0 405 "Day Mirdad" 4 "Wardak" 68.25423 34.42143
"2696" "AF040402730" "Pay Nuqta" 34.42939 68.25208 0 404 "Markazi Bihsud" 4 "Wardak" 68.25208 34.42939
"2697" "AF040402731" "Naray" 34.43708 68.25682 0 404 "Markazi Bihsud" 4 "Wardak" 68.25682 34.43708
"2698" "AF040502732" "Qulle Moghul" 34.42992 68.28473 0 405 "Day Mirdad" 4 "Wardak" 68.28473 34.42992
"2699" "AF040502733" "Qulle Banu" 34.40474 68.28542 0 405 "Day Mirdad" 4 "Wardak" 68.28542 34.40474
"2700" "AF040502734" "Takht" 34.42131 68.28238 0 405 "Day Mirdad" 4 "Wardak" 68.28238 34.42131
"2701" "AF040502735" "Bariqul" 34.39491 68.29881 0 405 "Day Mirdad" 4 "Wardak" 68.29881 34.39491
"2702" "AF040302736" "Bala Jawqul" 34.47898 68.28598 0 403 "Hisa-I- Awali Bihsud" 4 "Wardak" 68.28598 34.47898
"2703" "AF040502737" "Qulle Afghan Gul" 34.44337 68.28135 0 405 "Day Mirdad" 4 "Wardak" 68.28135 34.44337
"2704" "AF040502738" "Sokhta" 34.43776 68.29282 0 405 "Day Mirdad" 4 "Wardak" 68.29282 34.43776
"2705" "AF040502739" "Qulle Na'mat" 34.45054 68.28905 0 405 "Day Mirdad" 4 "Wardak" 68.28905 34.45054
"2706" "AF040502740" "Safed Nawer" 34.37159 68.31558 0 405 "Day Mirdad" 4 "Wardak" 68.31558 34.37159
"2707" "AF040502741" "Dashte Naw" 34.33838 68.33199 0 405 "Day Mirdad" 4 "Wardak" 68.33199 34.33838
"2708" "AF040502742" "Shayar" 34.34348 68.32268 0 405 "Day Mirdad" 4 "Wardak" 68.32268 34.34348
"2709" "AF040502743" "Dashti Naw" 34.32445 68.30325 0 405 "Day Mirdad" 4 "Wardak" 68.30325 34.32445
"2710" "AF040502744" "Dashte Qadur" 34.33558 68.31481 0 405 "Day Mirdad" 4 "Wardak" 68.31481 34.33558
"2711" "AF040502745" "Kota-i-Nazar'ali" 34.36598 68.31428 0 405 "Day Mirdad" 4 "Wardak" 68.31428 34.36598
"2712" "AF040502746" "Gerdbed" 34.35974 68.30759 0 405 "Day Mirdad" 4 "Wardak" 68.30759 34.35974
"2713" "AF040502747" "Zardak" 34.35728 68.32518 0 405 "Day Mirdad" 4 "Wardak" 68.32518 34.35728
"2714" "AF040502748" "Baghalak" 34.34769 68.34998 0 405 "Day Mirdad" 4 "Wardak" 68.34998 34.34769
"2715" "AF040502749" "Safedqada" 34.34128 68.34058 0 405 "Day Mirdad" 4 "Wardak" 68.34058 34.34128
"2716" "AF040502750" "Qutune Sufla" 34.34748 68.36559 0 405 "Day Mirdad" 4 "Wardak" 68.36559 34.34748
"2717" "AF040502751" "Qutune Ulya" 34.34759 68.38048 0 405 "Day Mirdad" 4 "Wardak" 68.38048 34.34759
"2718" "AF040502752" "Badragha" 34.35568 68.35218 0 405 "Day Mirdad" 4 "Wardak" 68.35218 34.35568
"2719" "AF040502753" "Sosang" 34.42778 68.30898 0 405 "Day Mirdad" 4 "Wardak" 68.30898 34.42778
"2720" "AF040502754" "Surkhi" 34.39894 68.30814 0 405 "Day Mirdad" 4 "Wardak" 68.30814 34.39894
"2721" "AF040502755" "Chakaw" 34.39419 68.30408 0 405 "Day Mirdad" 4 "Wardak" 68.30408 34.39419
"2722" "AF040502756" "Wulyatak" 34.37822 68.30412 0 405 "Day Mirdad" 4 "Wardak" 68.30412 34.37822
"2723" "AF040502757" "Belaghe Hosayni" 34.38256 68.30241 0 405 "Day Mirdad" 4 "Wardak" 68.30241 34.38256
"2724" "AF040502758" "Qandar" 34.38689 68.30658 0 405 "Day Mirdad" 4 "Wardak" 68.30658 34.38689
"2725" "AF040502759" "Khushkqul" 34.39698 68.30759 0 405 "Day Mirdad" 4 "Wardak" 68.30759 34.39698
"2726" "AF040502760" "Jawqul (1)" 34.40546 68.30219 0 405 "Day Mirdad" 4 "Wardak" 68.30219 34.40546
"2727" "AF040502761" "Qulle Rah" 34.45218 68.302 0 405 "Day Mirdad" 4 "Wardak" 68.302 34.45218
"2728" "AF040502762" "Sare Kotale Ulya" 34.38718 68.37089 0 405 "Day Mirdad" 4 "Wardak" 68.37089 34.38718
"2729" "AF040502763" "Sare KotaleSufla" 34.38259 68.36658 0 405 "Day Mirdad" 4 "Wardak" 68.36658 34.38259
"2730" "AF040302764" "Yard" 34.46549 68.32658 0 403 "Hisa-I- Awali Bihsud" 4 "Wardak" 68.32658 34.46549
"2731" "AF040302765" "Targhay" 34.44099 68.33058 0 403 "Hisa-I- Awali Bihsud" 4 "Wardak" 68.33058 34.44099
"2732" "AF040402766" "Qash Nawrali" 34.4384 67.75008 0 404 "Markazi Bihsud" 4 "Wardak" 67.75008 34.4384
"2733" "AF040402767" "Dival" 34.39099 67.60538 0 404 "Markazi Bihsud" 4 "Wardak" 67.60538 34.39099
"2734" "AF040402768" "Top (1)" 34.32988 67.55628 0 404 "Markazi Bihsud" 4 "Wardak" 67.55628 34.32988
"2735" "AF040402769" "Naychegh (Khurd)" 34.34122 67.49065 0 404 "Markazi Bihsud" 4 "Wardak" 67.49065 34.34122
"2736" "AF040402770" "Sare Gordum" 34.33733 67.45546 0 404 "Markazi Bihsud" 4 "Wardak" 67.45546 34.33733
"2737" "AF280602771" "Shar" 34.30753 67.37392 0 2806 "Waras" 28 "Bamyan" 67.37392 34.30753
"2738" "AF280602772" "Khanagak (1)" 34.30288 67.3791 0 2806 "Waras" 28 "Bamyan" 67.3791 34.30288
"2739" "AF280602773" "Wulitak" 34.2939 67.42808 0 2806 "Waras" 28 "Bamyan" 67.42808 34.2939
"2740" "AF280602774" "Gawkhanagak (1)" 34.30322 67.40356 0 2806 "Waras" 28 "Bamyan" 67.40356 34.30322
"2741" "AF280602775" "Balanaw" 34.31308 67.38096 0 2806 "Waras" 28 "Bamyan" 67.38096 34.31308
"2742" "AF280602776" "Gardana-i-Gultala" 34.32542 67.37338 0 2806 "Waras" 28 "Bamyan" 67.37338 34.32542
"2743" "AF040402777" "Elaka" 34.31596 67.42252 0 404 "Markazi Bihsud" 4 "Wardak" 67.42252 34.31596
"2744" "AF280602778" "Janghariq" 34.30056 67.47726 0 2806 "Waras" 28 "Bamyan" 67.47726 34.30056
"2745" "AF280602779" "Qarqatak" 34.26946 67.4938 0 2806 "Waras" 28 "Bamyan" 67.4938 34.26946
"2746" "AF280602780" "Zerat (1)" 34.25859 67.54877 0 2806 "Waras" 28 "Bamyan" 67.54877 34.25859
"2747" "AF280602781" "Velayat Qowl (1)" 34.27198 67.53298 0 2806 "Waras" 28 "Bamyan" 67.53298 34.27198
"2748" "AF280602782" "Jang Righ" 34.32278 67.50298 0 2806 "Waras" 28 "Bamyan" 67.50298 34.32278
"2749" "AF280602783" "Shawqol" 34.32576 67.48895 0 2806 "Waras" 28 "Bamyan" 67.48895 34.32576
"2750" "AF280602784" "Gurdum" 34.32206 67.46828 0 2806 "Waras" 28 "Bamyan" 67.46828 34.32206
"2751" "AF040402785" "Qal'a" 34.33786 67.4725 0 404 "Markazi Bihsud" 4 "Wardak" 67.4725 34.33786
"2752" "AF280602786" "Larow" 34.31259 67.50678 0 2806 "Waras" 28 "Bamyan" 67.50678 34.31259
"2753" "AF280602787" "Ajam" 34.30828 67.54118 0 2806 "Waras" 28 "Bamyan" 67.54118 34.30828
"2754" "AF040402788" "Kariz (2)" 34.32988 67.54049 0 404 "Markazi Bihsud" 4 "Wardak" 67.54049 34.32988
"2755" "AF040402789" "Patra" 34.37253 67.43848 0 404 "Markazi Bihsud" 4 "Wardak" 67.43848 34.37253
"2756" "AF040402790" "Degtor" 34.379 67.42711 0 404 "Markazi Bihsud" 4 "Wardak" 67.42711 34.379
"2757" "AF040402791" "Kara" 34.36845 67.41105 0 404 "Markazi Bihsud" 4 "Wardak" 67.41105 34.36845
"2758" "AF040402792" "Dori" 34.36926 67.42322 0 404 "Markazi Bihsud" 4 "Wardak" 67.42322 34.36926
"2759" "AF040402793" "Dahane Taktaka" 34.38177 67.3792 0 404 "Markazi Bihsud" 4 "Wardak" 67.3792 34.38177
"2760" "AF040402794" "Kakrak" 34.38387 67.36285 0 404 "Markazi Bihsud" 4 "Wardak" 67.36285 34.38387
"2761" "AF040402795" "Dahane Gharghara" 34.38379 67.34789 0 404 "Markazi Bihsud" 4 "Wardak" 67.34789 34.38379
"2762" "AF040402796" "Hawdz" 34.38078 67.41605 0 404 "Markazi Bihsud" 4 "Wardak" 67.41605 34.38078
"2763" "AF040402797" "Syahqolak" 34.38507 67.38502 0 404 "Markazi Bihsud" 4 "Wardak" 67.38502 34.38507
"2764" "AF040402798" "Kodeleaka" 34.38644 67.40054 0 404 "Markazi Bihsud" 4 "Wardak" 67.40054 34.38644
"2765" "AF040402799" "Dahane Reshqa" 34.36496 67.48016 0 404 "Markazi Bihsud" 4 "Wardak" 67.48016 34.36496
"2766" "AF040402800" "Top (2)" 34.35297 67.46782 0 404 "Markazi Bihsud" 4 "Wardak" 67.46782 34.35297
"2767" "AF040402801" "Ag" 34.35452 67.45645 0 404 "Markazi Bihsud" 4 "Wardak" 67.45645 34.35452
"2768" "AF040402802" "Bedak" 34.35997 67.45161 0 404 "Markazi Bihsud" 4 "Wardak" 67.45161 34.35997
"2769" "AF040402803" "Naychegh (Kalan)" 34.34636 67.48737 0 404 "Markazi Bihsud" 4 "Wardak" 67.48737 34.34636
"2770" "AF040402804" "Qole Mutu" 34.35919 67.54169 0 404 "Markazi Bihsud" 4 "Wardak" 67.54169 34.35919
"2771" "AF040402805" "Toghaye" 34.37068 67.46017 0 404 "Markazi Bihsud" 4 "Wardak" 67.46017 34.37068
"2772" "AF040402806" "Moshi" 34.36833 67.45914 0 404 "Markazi Bihsud" 4 "Wardak" 67.45914 34.36833
"2773" "AF040402807" "Bande Shoy" 34.38242 67.44464 0 404 "Markazi Bihsud" 4 "Wardak" 67.44464 34.38242
"2774" "AF040402808" "Dahane Hel" 34.38729 67.44605 0 404 "Markazi Bihsud" 4 "Wardak" 67.44605 34.38729
"2775" "AF040402809" "Dahane Dolana" 34.37738 67.50429 0 404 "Markazi Bihsud" 4 "Wardak" 67.50429 34.37738
"2776" "AF040402810" "Qash (1)" 34.37959 67.53288 0 404 "Markazi Bihsud" 4 "Wardak" 67.53288 34.37959
"2777" "AF040402811" "Sare Dasht" 34.31308 67.63739 0 404 "Markazi Bihsud" 4 "Wardak" 67.63739 34.31308
"2778" "AF040402812" "Nawrak (1)" 34.28288 67.65289 0 404 "Markazi Bihsud" 4 "Wardak" 67.65289 34.28288
"2779" "AF280602813" "Shakhaltakhta" 34.22918 67.57419 0 2806 "Waras" 28 "Bamyan" 67.57419 34.22918
"2780" "AF280602814" "Qafak (1)" 34.2168 67.56512 0 2806 "Waras" 28 "Bamyan" 67.56512 34.2168
"2781" "AF060402815" "Sar-e Khar" 34.21768 67.59978 0 604 "Nawur" 6 "Ghazni" 67.59978 34.21768
"2782" "AF040402816" "Khvolah" 34.29029 67.57578 0 404 "Markazi Bihsud" 4 "Wardak" 67.57578 34.29029
"2783" "AF280602817" "Zerat (2)" 34.27468 67.56618 0 2806 "Waras" 28 "Bamyan" 67.56618 34.27468
"2784" "AF040402818" "Qal'eh-ye Giru" 34.26906 67.65308 0 404 "Markazi Bihsud" 4 "Wardak" 67.65308 34.26906
"2785" "AF040402819" "Darrehe-ye Pay Nav" 34.29998 67.60398 0 404 "Markazi Bihsud" 4 "Wardak" 67.60398 34.29998
"2786" "AF040402820" "Naworha" 34.31179 67.61609 0 404 "Markazi Bihsud" 4 "Wardak" 67.61609 34.31179
"2787" "AF040402821" "Qal'eh-ye Safar" 34.26338 67.65999 0 404 "Markazi Bihsud" 4 "Wardak" 67.65999 34.26338
"2788" "AF040402822" "Sang'e Shandeh" 34.24598 67.72478 0 404 "Markazi Bihsud" 4 "Wardak" 67.72478 34.24598
"2789" "AF040402823" "Katah Qal'eh (2)" 34.23149 67.74438 0 404 "Markazi Bihsud" 4 "Wardak" 67.74438 34.23149
"2790" "AF040402824" "Sayeda" 34.26289 67.74798 0 404 "Markazi Bihsud" 4 "Wardak" 67.74798 34.26289
